"ID","oldid","country","side_a","side_b","cow","incompatibility","terr","begin","end","type","identity","radius","confarea","landarea","confland","rel_scope","distance","maxdist","mindist","disper","pop2000","resource","mountain","forest","border","mindisx","lnmndist","confarex","ln_abs_scope","ln_land_area","lnpop","lnconpro","duration","distx","location","mountx","frstx","lnmountx","lnfrstx","diamond","diadist","gold","golddist","oil","oildist","roadpave","roadtot","pavetot","paveland","roadland","disxsqr","mndisxsq","stabilit","rulelaw","nocorrup","lnd100km","pop100km","lnd100cr","pop100cr","landlock","ciffob95","coastden","intden","densdiff"
720,NA,"Sierra Leone","Sierra Leone","RUF, AFRC, ECOMOG, Kamajors",451,2,"",1991,2000,3,0,150,70,72,97,97,148,298,0,0.740000009536743,5,1,2,28,1,1,0,70,4.24849510192871,4.27666616439819,1.60943794250488,0.993412852287292,10,148,4.99721240997314,2,28,0.6931471824646,3.33220458030701,1,55,0,NA,0,NA,0.899999976158142,11.3000001907349,7.96460199356079,1.25,15.6944446563721,21904,1,-1.51999998092651,-0.910000026226044,-0.0199999995529652,47,57,49,57,0,1.13999998569489,71,47,24
730,420,"Somalia","Somalia","Military faction",520,2,"",1978,1978,3,0,50,10,638,2,2,0,50,0,0.569999992847443,10,0,13,26,0,1,0,10,2.30258512496948,6.45833826065063,2.30258512496948,0.356529027223587,1,5,1.60943794250488,13,26,2.56494927406311,3.25809645652771,0,NA,0,NA,0,NA,2.59999990463257,22.1000003814697,11.764705657959,0.407523512840271,3.46394991874695,25,1,-1.71000003814697,-1.5,-1.04999995231628,45,54,44,54,0,NA,18,13,5
731,NA,"Somalia","Somalia","SNM , Military faction , SSDF , USC, USC faction",520,2,"",1989,1996,3,1,800,2010,638,315,100,331,1131,0,0.569999992847443,10,0,13,26,1,1,0,2010,7.60588979721069,6.45833826065063,2.30258512496948,1.17768526077271,8,331,5.8021183013916,13,26,2.56494927406311,3.25809645652771,0,NA,0,NA,0,NA,2.59999990463257,22.1000003814697,11.764705657959,0.407523512840271,3.46394991874695,109561,1,-1.71000003814697,-1.5,-1.04999995231628,45,54,44,54,0,NA,18,13,5
732,NA,"Somalia","Somalia","SSDF , SNM, SPM",520,2,"",1981,1988,3,1,300,280,638,44,44,884,1184,584,0.569999992847443,10,0,13,26,0,584,6.36990118026733,280,5.63478946685791,6.45833826065063,2.30258512496948,0.87248283624649,8,884,6.78445720672607,13,26,2.56494927406311,3.25809645652771,0,NA,0,NA,0,NA,2.59999990463257,22.1000003814697,11.764705657959,0.407523512840271,3.46394991874695,781456,341056,-1.71000003814697,-1.5,-1.04999995231628,45,54,44,54,0,NA,18,13,5
740,NA,"South Africa","South Africa","SWAPO",560,1,"Namibia",1966,1988,3,1,600,1130,1221,93,93,1222,1822,622,0.790000021457672,43,1,8,7,1,622,6.4329400062561,1130,7.02997303009033,7.10742568969727,3.76120018959045,0.98910254240036,23,1222,7.10824394226074,8,7,2.0794415473938,1.94591009616852,0,NA,1,123,0,NA,59.7000007629395,358.5,16.6527194976807,4.88943481445312,29.3611793518066,1493284,386884,-0.529999971389771,-0.349999994039536,0.300000011920929,20,37,20,37,0,1.12999999523163,63,27,36
741,NA,"South Africa","South Africa","ANC, PAC, Azapo",560,2,"",1981,1993,3,1,800,2010,1221,165,100,517,1317,0,0.790000021457672,43,1,8,7,0,1,0,2010,7.60588979721069,7.10742568969727,3.76120018959045,1.07013285160065,13,517,6.24804306030273,8,7,2.0794415473938,1.94591009616852,1,185,1,485,0,NA,59.7000007629395,358.5,16.6527194976807,4.88943481445312,29.3611793518066,267289,1,-0.529999971389771,-0.349999994039536,0.300000011920929,20,37,20,37,0,1.12999999523163,63,27,36
750,432,"South Vietnam","South Vietnam, USA","FNL, North Vietnam",816,1,"South Vietnam",1955,1964,4,0,400,500,NA,NA,NA,148,548,0,0.610000014305115,NA,0,19,30,1,1,0,500,6.21460819244385,NA,NA,NA,10,148,4.99721240997314,19,30,2.94443893432617,3.40119743347168,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,21904,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
760,433,"Soviet Union","Soviet Union","Azerbaijani Popular Front",365,1,"Azerbaijan",1990,1990,3,1,250,200,NA,NA,NA,1845,2095,1595,0.910000026226044,NA,1,14,45,1,1595,7.37462902069092,200,5.29831743240356,NA,NA,NA,1,1845,7.52023458480835,14,45,2.63905739784241,3.80666255950928,0,NA,0,NA,1,200,NA,NA,NA,NA,NA,3404025,2544025,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
761,434,"Soviet Union","Soviet Union","Government of Armenia and ANM",365,1,"Nagorno-Karabakh",1990,1991,3,1,50,10,NA,NA,NA,1885,1935,1835,0.910000026226044,NA,0,14,45,0,1835,7.51479959487915,10,2.30258512496948,NA,NA,NA,2,1885,7.54168319702148,14,45,2.63905739784241,3.80666255950928,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,3553225,3367225,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
762,NA,"Soviet","Soviet Union","UPA",365,1,"Ukraine",1946,1950,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.910000026226044,NA,NA,14,45,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,14,45,2.63905739784241,3.80666255950928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
763,NA,"Soviet","Soviet Union","BDPS",365,1,"Lithuania",1946,1948,3,1,150,70,NA,NA,NA,864,1014,714,0.910000026226044,NA,0,14,45,0,714,6.57088279724121,70,4.24849510192871,NA,NA,NA,3,864,6.76157283782959,14,45,2.63905739784241,3.80666255950928,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,746496,509796,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
764,7057,"Soviet","Soviet Union","LTS(p)A, LNJS, and LNPA",365,1,"Latvia",1946,1947,3,1,200,125,NA,NA,NA,788,988,588,0.910000026226044,NA,0,14,45,0,588,6.37672710418701,125,4.82831382751465,NA,NA,NA,2,788,6.66949796676636,14,45,2.63905739784241,3.80666255950928,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,620944,345744,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
765,7058,"Soviet","Soviet Union","Forest Brothers",365,1,"Estonia",1946,1948,3,1,150,70,NA,NA,NA,784,934,634,0.910000026226044,NA,0,14,45,0,634,6.45204877853394,70,4.24849510192871,NA,NA,NA,3,784,6.66440916061401,14,45,2.63905739784241,3.80666255950928,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,614656,401956,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
770,435,"Spain","Spain","ETA",230,1,"Basque",1991,1992,3,1,100,30,499,6,6,305,405,205,0.790000021457672,39,0,22,32,0,205,5.32300996780396,30,3.40119743347168,6.21260595321655,3.66356158256531,0.547467112541199,2,305,5.72031164169312,22,32,3.09104251861572,3.465735912323,0,NA,0,NA,0,NA,343.299987792969,346.799987792969,98.9907760620117,68.7975921630859,69.4990005493164,93025,42025,0.579999983310699,1.02999997138977,1.21000003814697,41,63,46,67,0,1.05999994277954,121,49,72
771,436,"Spain","Spain","ETA",230,1,"Basque",1980,1981,3,1,100,30,499,6,6,305,405,205,0.790000021457672,39,0,22,32,0,205,5.32300996780396,30,3.40119743347168,6.21260595321655,3.66356158256531,0.547467112541199,2,305,5.72031164169312,22,32,3.09104251861572,3.465735912323,0,NA,0,NA,0,NA,343.299987792969,346.799987792969,98.9907760620117,68.7975921630859,69.4990005493164,93025,42025,0.579999983310699,1.02999997138977,1.21000003814697,41,63,46,67,0,1.05999994277954,121,49,72
772,437,"Spain","Spain","ETA",230,1,"Basque",1987,1987,3,1,100,30,499,6,6,305,405,205,0.790000021457672,39,0,22,32,0,205,5.32300996780396,30,3.40119743347168,6.21260595321655,3.66356158256531,0.547467112541199,1,305,5.72031164169312,22,32,3.09104251861572,3.465735912323,0,NA,0,NA,0,NA,343.299987792969,346.799987792969,98.9907760620117,68.7975921630859,69.4990005493164,93025,42025,0.579999983310699,1.02999997138977,1.21000003814697,41,63,46,67,0,1.05999994277954,121,49,72
780,NA,"Sri Lanka","Sri Lanka","LTTE, TELO, PLOTE",780,1,"Eelam",1983,2000,3,1,150,70,65,108,100,187,337,37,0.469999998807907,19,0,7,32,0,37,3.61091780662537,70,4.24849510192871,4.17438745498657,2.94443893432617,1.01775288581848,18,187,5.23110866546631,7,32,1.94591009616852,3.465735912323,0,NA,0,NA,0,NA,10.6999998092651,11.1999998092651,95.5357131958008,16.4615383148193,17.230770111084,34969,1369,-1.62999999523163,-0.360000014305115,-0.119999997317791,99,99,99,99,0,1.11000001430511,278,570,-292
781,NA,"Sri Lanka","Sri Lanka","JVP",780,2,"",1989,1990,3,0,100,30,65,46,46,72,172,0,0.469999998807907,19,0,7,32,0,1,0,30,3.40119743347168,4.17438745498657,2.94443893432617,0.814777612686157,2,72,4.27666616439819,7,32,1.94591009616852,3.465735912323,0,NA,0,NA,0,NA,10.6999998092651,11.1999998092651,95.5357131958008,16.4615383148193,17.230770111084,5184,1,-1.62999999523163,-0.360000014305115,-0.119999997317791,99,99,99,99,0,1.11000001430511,278,570,-292
782,445,"Sri Lanka","Sri Lanka","JVP",780,2,"",1971,1971,3,0,250,200,65,308,100,141,391,0,0.469999998807907,19,0,7,32,0,1,0,200,5.29831743240356,4.17438745498657,2.94443893432617,1.26924431324005,1,141,4.94876003265381,7,32,1.94591009616852,3.465735912323,0,NA,0,NA,0,NA,10.6999998092651,11.1999998092651,95.5357131958008,16.4615383148193,17.230770111084,19881,1,-1.62999999523163,-0.360000014305115,-0.119999997317791,99,99,99,99,0,1.11000001430511,278,570,-292
790,446,"Sudan","Sudan","Anya Nya",625,1,"Southern Sudan",1963,1972,3,1,600,1130,2376,48,48,780,1380,180,0.639999985694885,30,0,7,18,1,180,5.19295692443848,1130,7.02997303009033,7.77317380905151,3.40119743347168,0.904389023780823,10,780,6.65929412841797,7,18,1.94591009616852,2.89037179946899,0,NA,1,625,0,NA,4.30000019073486,11.8999996185303,36.1344528198242,0.180976435542107,0.500841736793518,608400,32400,-1.73000001907349,-1.35000002384186,-1.01999998092651,2,2,0,2,0,NA,10,11,-1
791,NA,"Sudan","Sudan","SPLM, Faction of SPLM, NDA",625,1,"Southern Sudan",1983,2000,3,1,600,1130,2376,48,48,780,1380,180,0.639999985694885,30,0,7,18,1,180,5.19295692443848,1130,7.02997303009033,7.77317380905151,3.40119743347168,0.904389023780823,18,780,6.65929412841797,7,18,1.94591009616852,2.89037179946899,0,NA,1,625,0,NA,4.30000019073486,11.8999996185303,36.1344528198242,0.180976435542107,0.500841736793518,608400,32400,-1.73000001907349,-1.35000002384186,-1.01999998092651,2,2,0,2,0,NA,10,11,-1
792,451,"Sudan","Sudan","Islamic Charter Front",625,2,"",1976,1976,3,0,50,10,2376,0,0,0,50,0,0.639999985694885,30,0,7,18,0,1,0,10,2.30258512496948,7.77317380905151,3.40119743347168,0.296222001314163,1,5,1.60943794250488,7,18,1.94591009616852,2.89037179946899,0,NA,0,NA,0,NA,4.30000019073486,11.8999996185303,36.1344528198242,0.180976435542107,0.500841736793518,25,1,-1.73000001907349,-1.35000002384186,-1.01999998092651,2,2,0,2,0,NA,10,11,-1
793,452,"Sudan","Sudan","Sudanese Communist Party",625,2,"",1971,1971,3,0,50,10,2376,0,0,0,50,0,0.639999985694885,30,0,7,18,0,1,0,10,2.30258512496948,7.77317380905151,3.40119743347168,0.296222001314163,1,5,1.60943794250488,7,18,1.94591009616852,2.89037179946899,0,NA,0,NA,0,NA,4.30000019073486,11.8999996185303,36.1344528198242,0.180976435542107,0.500841736793518,25,1,-1.73000001907349,-1.35000002384186,-1.01999998092651,2,2,0,2,0,NA,10,11,-1
800,453,"Surinam","Surinam","SLA/Jungle Commando",115,2,"",1986,1988,3,1,200,125,163,77,77,204,404,4,0.810000002384186,1,1,4,96,0,4,1.3862943649292,125,4.82831382751465,5.09375,0,0.947889804840088,3,204,5.31812000274658,4,96,1.3862943649292,4.5643482208252,0,NA,0,NA,0,NA,1.10000002384186,4.5,24.4444446563721,0.674846649169922,2.76073622703552,41616,16,-0.200000002980232,-0.730000019073486,-0.0199999995529652,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,454,"Syria","Syria","Military faction",652,2,"",1966,1966,3,0,100,30,184,16,16,232,332,132,0.46000000834465,16,0,5,3,0,132,4.88280200958252,30,3.40119743347168,5.21493577957153,2.7725887298584,0.652203142642975,1,232,5.44673728942871,5,3,1.60943794250488,1.0986123085022,0,NA,0,NA,0,NA,9.5,41.4000015258789,22.9468593597412,5.16304349899292,22.5,53824,17424,0.0799999982118607,-0.28999999165535,-0.790000021457672,13,28,14,28,0,1.0900000333786,166,64,102
811,NA,"Syria","Syria","Muslim Brotherhood",652,2,"",1979,1982,3,1,200,125,184,68,68,180,380,0,0.46000000834465,16,0,5,3,1,1,0,125,4.82831382751465,5.21493577957153,2.7725887298584,0.925862550735474,4,180,5.19295692443848,5,3,1.60943794250488,1.0986123085022,0,NA,0,NA,0,NA,9.5,41.4000015258789,22.9468593597412,5.16304349899292,22.5,32400,1,0.0799999982118607,-0.28999999165535,-0.790000021457672,13,28,14,28,0,1.0900000333786,166,64,102
820,457,"Tajikistan","Tajikistan","Movement for Peace in Tajikistan",702,2,"",1998,1998,3,0,150,70,141,50,50,114,264,0,0.709999978542328,6,0,81,NA,0,1,0,70,4.24849510192871,4.94876003265381,1.7917594909668,0.858496904373169,1,114,4.73619842529297,81,NA,4.39444923400879,NA,0,NA,0,NA,0,NA,21.3999996185303,29.8999996185303,71.571907043457,15.1773052215576,21.2056732177734,12996,1,-1.86000001430511,-1.3400000333786,-1.32000005245209,0,0,0,0,1,NA,0,42,-42
821,NA,"Tajikistan","Tajikistan","UTO",702,2,"",1992,1996,3,0,100,30,141,21,21,67,167,0,0.709999978542328,6,0,81,NA,0,1,0,30,3.40119743347168,4.94876003265381,1.7917594909668,0.687282741069794,5,67,4.20469284057617,81,NA,4.39444923400879,NA,0,NA,1,88,0,NA,21.3999996185303,29.8999996185303,71.571907043457,15.1773052215576,21.2056732177734,4489,1,-1.86000001430511,-1.3400000333786,-1.32000005245209,0,0,0,0,1,NA,0,42,-42
830,460,"Thailand","Thailand","CPT",800,2,"",1974,1982,3,1,350,385,511,75,75,364,714,14,0.469999998807907,61,0,5,29,1,14,2.63905739784241,385,5.95324325561523,6.23636960983276,4.11087369918823,0.954600751399994,9,364,5.89715385437012,5,29,1.60943794250488,3.36729574203491,0,NA,0,NA,0,NA,62.9000015258789,64.5999984741211,97.3684234619141,12.3091974258423,12.6418790817261,132496,196,0.25,0.409999996423721,-0.170000001788139,27,39,28,40,0,1.11000001430511,164,95,69
840,462,"Togo","Togo","Military faction",461,2,"",1991,1991,3,0,50,10,54,19,19,0,50,0,0.540000021457672,5,1,0,17,0,1,0,10,2.30258512496948,3.98898410797119,1.60943794250488,0.577235996723175,1,5,1.60943794250488,1,17,0,2.83321332931519,0,NA,0,NA,0,NA,2.29999995231628,7.5,30.6666660308838,4.25925922393799,13.8888893127441,25,1,-0.910000026226044,-0.800000011920929,-0.239999994635582,17,42,16,41,0,1.1599999666214,187,53,134
841,463,"Togo","Togo","MTD",461,2,"",1986,1986,3,0,50,10,54,19,19,0,50,0,0.540000021457672,5,1,0,17,0,1,0,10,2.30258512496948,3.98898410797119,1.60943794250488,0.577235996723175,1,5,1.60943794250488,1,17,0,2.83321332931519,0,NA,0,NA,0,NA,2.29999995231628,7.5,30.6666660308838,4.25925922393799,13.8888893127441,25,1,-0.910000026226044,-0.800000011920929,-0.239999994635582,17,42,16,41,0,1.1599999666214,187,53,134
850,464,"Trinidad and Tobago","Trinidad and Tobago","Jamaat al-Muslimeen",52,2,"",1990,1990,3,1,50,10,5,200,100,0,50,0,0.550000011920929,1,0,0,46,0,1,0,10,2.30258512496948,1.60943794250488,0,1.4306765794754,1,5,1.60943794250488,1,46,0,3.82864141464233,0,NA,0,NA,0,NA,4.19999980926514,8.30000019073486,50.602409362793,84,166,25,1,0.319999992847443,0.509999990463257,0.509999990463257,100,100,100,100,0,1.11000001430511,251,0,251
860,465,"Tunisia","Tunisia","Résistance Armée Tunisienne",616,2,"",1980,1980,3,0,50,10,155,6,6,277,327,227,0.639999985694885,10,0,3,4,0,227,5.42495012283325,10,2.30258512496948,5.0434250831604,2.30258512496948,0.456551849842072,1,277,5.6240177154541,3,4,1.0986123085022,1.3862943649292,0,NA,0,NA,0,NA,18.2000007629395,23.1000003814697,78.7878799438477,11.7419357299805,14.9032258987427,76729,51529,0.660000026226044,0.649999976158142,0.0199999995529652,48,82,47,82,0,1.07000005245209,99,20,79
870,NA,"Turkey","Turkey","PKK",640,1,"Kurdistan",1984,2000,3,1,200,125,770,16,16,921,1121,721,0.439999997615814,65,0,71,26,1,721,6.58063936233521,125,4.82831382751465,6.64639043807983,4.17438745498657,0.726456522941589,17,921,6.8254599571228,71,26,4.26268005371094,3.25809645652771,0,NA,0,NA,0,NA,106.900001525879,382,27.9842929840088,13.8831167221069,49.6103897094727,848241,519841,-0.939999997615814,-0.00999999977648258,-0.349999994039536,38,54,39,54,0,NA,111,59,52
871,472,"Turkey","Turkey","Devrimci Sol",640,2,"",1991,1992,3,0,400,500,770,65,65,128,528,0,0.439999997615814,65,0,71,26,0,1,0,500,6.21460819244385,6.64639043807983,4.17438745498657,0.935035049915314,2,128,4.8520302772522,71,26,4.26268005371094,3.25809645652771,0,NA,0,NA,0,NA,106.900001525879,382,27.9842929840088,13.8831167221069,49.6103897094727,16384,1,-0.939999997615814,-0.00999999977648258,-0.349999994039536,38,54,39,54,0,NA,111,59,52
880,NA,"Uganda","Uganda","Faction of UPDA, UPA, HSM, UDCM, UPDCA",500,2,"",1989,1991,3,1,150,70,200,35,35,186,336,36,0.519999980926514,22,0,9,32,0,36,3.58351898193359,70,4.24849510192871,5.29831743240356,3.09104251861572,0.80185741186142,3,186,5.22574663162231,9,32,2.19722461700439,3.465735912323,0,NA,0,NA,0,NA,1.79999995231628,27,6.66666650772095,0.899999976158142,13.5,34596,1296,-0.980000019073486,-0.00999999977648258,-0.469999998807907,0,0,0,0,1,1.11000001430511,0,96,-96
881,NA,"Uganda","Uganda","LRA, WNBF, ADF",500,2,"",1994,2000,3,1,150,70,200,35,35,296,446,146,0.519999980926514,22,0,9,32,0,146,4.98360681533813,70,4.24849510192871,5.29831743240356,3.09104251861572,0.80185741186142,7,296,5.69035959243774,9,32,2.19722461700439,3.465735912323,0,NA,0,NA,0,NA,1.79999995231628,27,6.66666650772095,0.899999976158142,13.5,87616,21316,-0.980000019073486,-0.00999999977648258,-0.469999998807907,0,0,0,0,1,1.11000001430511,0,96,-96
882,478,"Uganda","Uganda","Military faction",500,2,"",1971,1971,3,0,200,125,200,63,63,166,366,0,0.519999980926514,22,0,9,32,0,1,0,125,4.82831382751465,5.29831743240356,3.09104251861572,0.911291897296906,1,166,5.11198759078979,9,32,2.19722461700439,3.465735912323,0,NA,0,NA,0,NA,1.79999995231628,27,6.66666650772095,0.899999976158142,13.5,27556,1,-0.980000019073486,-0.00999999977648258,-0.469999998807907,0,0,0,0,1,1.11000001430511,0,96,-96
883,479,"Uganda","Uganda","Military faction",500,2,"",1974,1974,3,0,50,10,200,5,5,0,50,0,0.519999980926514,22,0,9,32,0,1,0,10,2.30258512496948,5.29831743240356,3.09104251861572,0.434587985277176,1,5,1.60943794250488,9,32,2.19722461700439,3.465735912323,0,NA,0,NA,0,NA,1.79999995231628,27,6.66666650772095,0.899999976158142,13.5,25,1,-0.980000019073486,-0.00999999977648258,-0.469999998807907,0,0,0,0,1,1.11000001430511,0,96,-96
884,481,"Uganda","Uganda","NRA, UFM, UPM, UNRF, UFDM, UPF, UPDA, UPC, UNLA, FOBA, HSM",500,2,"",1981,1988,3,1,300,280,200,140,100,131,431,0,0.519999980926514,22,0,9,32,1,1,0,280,5.63478946685791,5.29831743240356,3.09104251861572,1.06350541114807,8,131,4.8751974105835,9,32,2.19722461700439,3.465735912323,0,NA,0,NA,0,NA,1.79999995231628,27,6.66666650772095,0.899999976158142,13.5,17161,1,-0.980000019073486,-0.00999999977648258,-0.469999998807907,0,0,0,0,1,1.11000001430511,0,96,-96
885,482,"Uganda","Uganda","UPA",500,2,"",1972,1972,3,1,150,70,200,35,35,73,223,0,0.519999980926514,22,0,9,32,0,1,0,70,4.24849510192871,5.29831743240356,3.09104251861572,0.80185741186142,1,73,4.29045963287354,9,32,2.19722461700439,3.465735912323,0,NA,0,NA,0,NA,1.79999995231628,27,6.66666650772095,0.899999976158142,13.5,5329,1,-0.980000019073486,-0.00999999977648258,-0.469999998807907,0,0,0,0,1,1.11000001430511,0,96,-96
886,NA,"Uganda","Uganda, Libya","UNLA , Tanzania",500,2,"",1978,1979,4,0,150,70,200,35,35,73,223,0,0.519999980926514,22,0,9,32,0,1,0,70,4.24849510192871,5.29831743240356,3.09104251861572,0.80185741186142,2,73,4.29045963287354,9,32,2.19722461700439,3.465735912323,0,NA,0,NA,0,NA,1.79999995231628,27,6.66666650772095,0.899999976158142,13.5,5329,1,-0.980000019073486,-0.00999999977648258,-0.469999998807907,0,0,0,0,1,1.11000001430511,0,96,-96
890,NA,"United Kingdom","United Kingdom","PIRA",200,1,"Northern Ireland",1971,1993,3,1,50,10,242,4,4,526,576,476,0.699999988079071,60,0,1,10,0,476,6.16541767120361,10,2.30258512496948,5.48893785476685,4.09434461593628,0.419495582580566,23,526,6.26530122756958,1,10,0,2.30258512496948,0,NA,0,NA,0,NA,371.600006103516,371.600006103516,100,153.553726196289,153.553726196289,276676,226576,0.920000016689301,1.69000005722046,1.71000003814697,92,82,100,100,0,1.01999998092651,214,578,-364
891,488,"United Kingdom","United Kingdom","Real IRA",200,1,"Northern Ireland",1998,1998,3,1,50,10,242,4,4,526,576,476,0.699999988079071,60,0,1,10,0,476,6.16541767120361,10,2.30258512496948,5.48893785476685,4.09434461593628,0.419495582580566,1,526,6.26530122756958,1,10,0,2.30258512496948,0,NA,0,NA,0,NA,371.600006103516,371.600006103516,100,153.553726196289,153.553726196289,276676,226576,0.920000016689301,1.69000005722046,1.71000003814697,92,82,100,100,0,1.01999998092651,214,578,-364
900,490,"Uruguay","Uruguay","MLN  or Tupamaros",165,2,"",1972,1972,3,0,50,10,175,6,6,0,50,0,0.689999997615814,3,0,0,5,0,1,0,10,2.30258512496948,5.16478586196899,1.0986123085022,0.445823937654495,1,5,1.60943794250488,1,5,0,1.60943794250488,0,NA,0,NA,0,NA,8,8.89999961853027,89.8876419067383,4.57142877578735,5.08571434020996,25,1,0.349999994039536,0.270000010728836,0.430000007152557,31,72,49,80,0,NA,42,7,35
905,6004,"Uzbekistan","Uzbekistan","IMU",704,2,"",2000,2000,3,1,50,10,414,2,2,40,90,0,NA,25,0,NA,NA,0,1,0,10,2.30258512496948,6.02586603164673,3.21887588500977,0.382116883993149,1,40,3.68887948989868,NA,NA,NA,NA,0,NA,0,NA,0,NA,71.1999969482422,81.5999984741211,87.2549057006836,17.1980667114258,19.7101440429688,1600,1,-0.330000013113022,-0.870000004768372,-0.959999978542328,0,0,0,0,1,NA,0,55,-55
910,491,"Venezuela","Venezuela","Military faction",101,2,"",1992,1992,3,0,300,280,882,32,32,286,586,0,0.870000004768372,24,1,21,50,0,1,0,280,5.63478946685791,6.78219223022461,3.178053855896,0.83082127571106,1,286,5.65599203109741,21,50,3.04452252388,3.91202306747437,0,NA,0,NA,1,296,32.2999992370605,96.0999984741211,33.6108207702637,3.66213154792786,10.8956918716431,81796,1,-0.25,-0.660000026226044,-0.730000019073486,24,69,56,82,0,1.11000001430511,69,10,59
911,492,"Venezuela","Venezuela","Military faction",101,2,"",1962,1962,3,0,500,785,882,89,89,83,583,0,0.870000004768372,24,1,21,50,0,1,0,785,6.66568374633789,6.78219223022461,3.178053855896,0.982821404933929,1,83,4.4188404083252,21,50,3.04452252388,3.91202306747437,0,NA,0,NA,1,155,32.2999992370605,96.0999984741211,33.6108207702637,3.66213154792786,10.8956918716431,6889,1,-0.25,-0.660000026226044,-0.730000019073486,24,69,56,82,0,1.11000001430511,69,10,59
920,493,"Yemen","Yemen","Democratic Republic of Yemen",679,1,"South Yemen",1994,1994,3,0,200,125,528,24,24,154,354,0,0.800000011920929,18,0,27,NA,0,1,0,125,4.82831382751465,6.26909637451172,2.89037179946899,0.770177006721497,1,154,5.03695249557495,27,NA,3.29583692550659,NA,0,NA,0,NA,0,NA,9.89999961853027,69.1999969482422,14.3063583374023,1.875,13.1060609817505,23716,1,-1.47000002861023,-1.00999999046326,-0.850000023841858,38,43,38,43,0,NA,32,27,5
925,494,"Yemen (North)","Yemen (North)","National Democratic Front",678,2,"",1980,1982,3,0,200,125,NA,NA,NA,72,272,0,NA,NA,0,48,4,1,1,0,125,4.82831382751465,NA,NA,NA,3,72,4.27666616439819,48,4,3.8712010383606,1.3862943649292,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,5184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,495,"Yemen (North)","Yemen (North)","Opposition coalition",678,2,"",1948,1948,3,0,200,125,NA,NA,NA,72,272,0,NA,NA,0,48,4,1,1,0,125,4.82831382751465,NA,NA,NA,1,72,4.27666616439819,48,4,3.8712010383606,1.3862943649292,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,5184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,NA,"Yemen (North)","Yemen (North), Egypt","Royalists",678,2,"",1962,1970,3,0,200,125,NA,NA,NA,72,272,0,NA,NA,0,48,4,1,1,0,125,4.82831382751465,NA,NA,NA,9,72,4.27666616439819,48,4,3.8712010383606,1.3862943649292,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,5184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,502,"Yemen (South)","Yemen (South)","Faction of Yemenite Socialist Party",680,2,"",1986,1986,3,0,50,10,NA,NA,NA,0,50,0,NA,NA,0,17,NA,0,1,0,10,2.30258512496948,NA,NA,NA,1,5,1.60943794250488,17,NA,2.83321332931519,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,503,"Yugoslavia","Yugoslavia","Republic of Croatia, Croatian irregulars",345,1,"Croatia",1991,1991,3,1,300,280,NA,NA,NA,398,698,98,NA,NA,0,13,36,0,98,4.58496761322021,280,5.63478946685791,NA,NA,NA,1,398,5.98645210266113,13,36,2.56494927406311,3.58351898193359,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,158404,9604,-1.41999995708466,-0.810000002384186,-1,10,4,63,57,0,1.08000004291534,44,110,-66
941,7070,"Yugoslavia","Yugoslavia","UCK",345,1,"Kosovo",1998,1998,3,1,100,30,102,29,29,263,363,163,NA,NA,0,NA,NA,0,163,5.09375,30,3.40119743347168,4.62497282028198,NA,0.735398352146149,1,263,5.57215404510498,NA,NA,NA,NA,0,NA,0,NA,0,NA,28.7999992370605,48.5999984741211,59.2592582702637,28.235294342041,47.6470603942871,69169,26569,-1.41999995708466,-0.810000002384186,-1,10,4,63,57,0,1.08000004291534,44,110,-66
